cart_item_id,user_id,product_id,quantity,added_at
62,7,80,1,2025-02-15 15:13:23
63,7,30,1,2021-05-04 11:51:18
64,7,87,2,2022-04-08 22:12:13
65,7,72,1,2021-10-11 16:09:17
66,7,86,2,2024-04-26 08:57:53
67,7,14,1,2021-06-17 07:23:42
68,8,15,1,2024-11-03 15:55:27
69,8,47,1,2023-03-01 10:24:08
70,8,13,1,2022-03-23 14:37:53
71,8,25,2,2022-09-24 04:42:43
72,9,66,2,2022-08-01 02:13:46
73,11,76,1,2025-04-24 14:58:53
74,11,86,2,2024-12-01 10:25:10
75,11,30,2,2025-03-14 11:11:52
76,11,53,2,2025-06-03 00:33:22
77,11,59,1,2025-07-28 23:32:16
78,12,20,2,2024-07-13 10:17:13
79,12,20,1,2023-10-26 15:37:05
80,12,14,2,2025-07-01 16:12:02
81,12,54,2,2024-08-07 18:06:14
82,12,58,2,2023-12-30 12:11:01
83,12,5,2,2023-08-30 14:35:44
84,12,72,1,2024-02-01 03:13:06
85,12,10,2,2023-09-11 15:22:48
86,12,39,1,2024-05-24 15:22:41
87,12,61,2,2023-08-10 12:47:04
88,12,32,1,2024-10-10 13:26:01
89,13,78,1,2025-05-24 06:24:55
90,13,57,2,2025-03-25 18:10:00
91,13,20,2,2025-07-07 17:20:01
92,13,41,2,2025-05-25 18:09:51
93,13,51,1,2025-07-09 09:10:13
94,13,50,1,2025-05-28 15:40:04
95,13,87,1,2025-06-28 10:17:49
96,13,56,1,2025-05-22 16:36:06
97,13,97,1,2025-04-06 18:43:27
98,13,5,1,2025-08-05 05:11:30
99,13,60,2,2025-05-30 19:43:35
100,14,9,1,2021-08-18 19:02:50
101,14,100,2,2025-01-30 21:14:57
102,14,34,2,2021-11-20 07:01:25
103,14,19,2,2024-11-18 12:25:26
104,14,7,1,2024-11-24 01:33:23
105,14,48,2,2024-07-10 00:24:58
106,14,78,2,2021-02-16 15:12:06
107,14,32,1,2022-06-09 22:09:06
108,14,91,2,2021-08-21 04:30:35
109,14,99,2,2021-03-27 04:29:30
110,14,35,1,2023-07-01 22:35:20
111,15,79,2,2024-01-08 22:54:04
112,15,7,1,2025-07-03 17:34:21
113,15,91,2,2024-11-11 16:52:40
114,15,95,1,2024-04-22 06:40:02
115,15,75,2,2025-06-03 21:49:32
116,15,14,2,2024-04-24 19:16:05
117,16,28,1,2024-06-20 11:13:05
118,16,100,1,2024-10-12 02:22:24
119,16,99,2,2025-02-10 19:43:51
120,16,86,2,2024-09-10 18:49:02
121,16,58,1,2024-12-26 09:33:19
122,16,78,2,2024-10-24 20:09:19
123,16,66,1,2024-11-21 17:52:10
124,16,82,2,2024-08-05 23:43:07
125,16,12,1,2024-10-30 17:10:56
126,16,23,1,2025-06-21 22:17:20
127,16,23,2,2024-09-05 04:24:07
128,16,45,1,2025-07-26 05:53:11
129,16,96,2,2024-06-30 05:24:39
130,16,37,1,2024-09-29 19:33:31
131,17,38,1,2023-12-18 03:26:34
132,17,51,1,2023-09-30 16:54:32
133,17,54,2,2023-11-27 01:12:33
134,17,69,1,2024-05-01 22:40:21
135,17,82,2,2025-06-13 06:21:21
136,17,6,2,2024-05-22 23:53:52
137,17,73,2,2023-06-15 19:34:47
138,17,49,2,2025-05-07 12:14:49
139,17,72,2,2024-05-12 14:17:31
140,17,7,2,2024-04-18 14:59:18
141,17,16,2,2024-04-18 07:07:44
142,17,70,2,2024-10-23 07:05:40
143,18,48,2,2023-04-10 07:18:34
144,18,19,1,2024-06-20 22:32:44
145,18,8,2,2022-03-31 23:45:31
146,18,68,1,2023-12-07 01:39:48
147,19,60,1,2024-04-12 17:04:39
148,19,81,2,2024-11-11 07:25:40
149,19,53,2,2024-06-04 06:38:15
150,19,30,1,2024-01-27 20:26:20
151,19,35,2,2025-07-09 14:27:31
152,19,35,1,2024-08-29 21:48:04
153,19,62,2,2024-12-28 08:56:07
154,19,36,2,2024-01-18 22:05:01
155,19,69,1,2025-01-02 01:36:59
156,19,7,2,2024-07-26 20:57:11
157,20,39,1,2022-06-30 06:06:29
158,20,38,2,2024-02-16 07:50:57
159,20,86,1,2022-08-28 00:52:24
160,20,36,2,2025-04-24 22:53:13
161,20,45,2,2022-04-01 14:49:07
162,20,37,1,2022-05-27 02:11:43
163,22,68,1,2023-12-18 20:17:59
164,22,44,1,2024-09-14 04:42:03
165,23,1,1,2025-02-01 01:36:17
166,24,24,2,2023-01-23 03:03:51
167,24,90,1,2025-04-01 04:27:04
168,24,64,1,2025-06-22 08:44:03
169,24,7,2,2023-04-05 04:07:13
170,24,97,2,2024-07-24 21:02:56
171,24,84,2,2025-04-18 00:43:38
172,24,37,2,2023-05-04 10:04:58
173,24,86,2,2024-06-25 10:54:14
174,24,89,2,2024-07-01 09:58:25
175,24,12,1,2024-08-26 17:20:11
176,24,63,1,2023-09-29 03:25:23
177,25,56,2,2025-04-20 18:30:01
178,25,73,1,2025-03-22 04:46:22
179,25,49,1,2025-05-28 09:47:20
180,25,34,1,2025-05-07 10:04:31
181,25,6,2,2025-02-09 04:15:48
182,25,58,2,2025-02-24 14:50:07
183,25,1,2,2025-03-09 00:09:49
184,25,61,1,2025-06-04 23:44:18
185,26,13,1,2025-07-12 02:55:12
186,26,96,1,2025-03-26 03:59:30
187,26,32,1,2025-05-02 21:20:41
188,27,39,2,2024-10-04 08:20:23
189,28,48,1,2022-07-22 23:31:11
190,28,72,2,2024-03-23 07:02:03
191,28,92,1,2023-11-04 22:02:10
192,28,38,2,2024-01-08 02:18:26
193,28,33,2,2021-12-10 14:55:02
194,28,67,2,2022-05-04 02:22:49
195,28,22,2,2023-06-16 13:03:55
196,28,93,2,2023-01-03 18:34:30
197,28,8,2,2023-05-26 01:45:57
198,28,40,2,2023-06-09 20:15:34
199,28,74,2,2025-06-24 11:03:30
200,29,47,1,2022-05-17 16:09:36
201,29,79,2,2024-11-08 10:39:43
202,29,94,2,2021-10-23 21:02:49
203,29,60,2,2022-04-07 08:15:39
204,29,63,1,2024-10-25 00:43:05
205,30,5,1,2025-04-04 00:42:24
206,30,62,1,2025-06-18 15:21:01
207,30,45,2,2025-03-01 15:06:05
208,30,24,1,2025-03-26 20:02:30
209,31,45,1,2024-09-09 14:23:54
210,31,84,1,2024-07-16 01:25:13
211,31,91,2,2024-10-08 20:24:53
212,31,49,1,2025-02-09 09:02:15
213,31,20,2,2025-01-15 16:09:09
214,31,55,1,2024-02-05 17:07:42
215,31,78,2,2024-11-08 11:35:16
216,31,97,2,2025-06-06 04:18:04
217,31,32,2,2025-05-11 13:58:58
218,31,44,2,2024-07-22 12:50:31
219,31,85,1,2024-09-19 14:58:27
220,31,83,1,2025-01-15 08:53:45
221,31,35,1,2025-04-05 10:30:59
222,31,20,2,2025-03-31 06:21:19
223,32,21,1,2025-04-09 09:15:05
224,32,7,2,2023-02-05 01:03:48
225,33,9,1,2025-08-03 04:48:22
226,33,31,2,2025-06-12 02:01:07
227,33,90,1,2025-05-06 09:55:35
228,33,99,1,2025-06-12 13:12:59
229,33,5,2,2025-05-20 16:56:31
230,33,92,2,2025-06-07 07:59:48
231,33,71,2,2025-01-28 20:41:46
232,33,54,2,2025-06-16 14:48:35
233,33,11,1,2025-06-09 22:46:28
234,33,64,1,2025-01-25 23:15:24
235,33,44,2,2025-01-22 01:58:46
236,33,75,2,2025-02-11 19:37:35
237,34,85,1,2023-12-10 04:14:33
238,34,80,2,2022-08-01 15:14:17
239,34,32,1,2024-12-24 00:37:18
240,34,4,1,2022-06-03 02:35:45
241,34,74,1,2025-07-28 06:06:10
242,34,68,1,2025-06-09 00:20:40
243,34,25,1,2024-02-27 13:29:47
244,34,84,1,2024-08-15 00:27:10
245,35,32,2,2022-11-05 15:32:52
246,35,3,1,2022-04-07 04:25:37
247,35,43,1,2025-02-11 14:27:12
248,35,64,1,2024-08-26 17:22:43
249,35,38,2,2023-01-05 16:44:27
250,35,11,1,2025-06-06 01:22:47
251,35,79,1,2021-11-01 17:54:16
252,36,48,1,2025-07-23 19:17:55
253,36,7,2,2024-08-30 09:16:10
254,36,48,1,2024-05-28 14:18:58
255,36,22,1,2024-12-18 10:44:58
256,36,7,1,2024-08-10 10:56:31
257,37,83,2,2024-05-10 03:30:25
258,37,90,1,2025-05-09 02:56:44
259,38,53,2,2024-09-23 18:59:23
260,38,46,1,2024-04-10 04:52:32
261,38,64,1,2024-04-01 20:26:07
262,38,9,2,2024-06-14 15:51:29
263,38,63,1,2024-10-10 16:49:38
264,38,15,1,2024-02-05 17:23:23
265,38,33,2,2024-09-25 08:34:37
266,38,11,1,2024-05-26 07:58:45
267,38,27,2,2024-02-03 09:24:33
268,38,73,1,2024-05-17 19:12:33
269,38,80,2,2024-11-03 10:13:23
270,38,30,2,2025-01-11 20:16:27
271,38,3,1,2024-12-22 00:30:28
272,38,100,2,2024-09-04 08:42:04
273,39,93,2,2024-07-17 06:13:11
274,39,52,1,2024-11-05 18:12:28
275,39,68,1,2025-05-02 10:29:49
276,39,97,1,2025-01-22 21:30:02
277,39,40,2,2025-04-27 06:04:21
278,39,43,2,2024-12-25 16:06:35
279,40,86,2,2022-05-13 10:15:12
280,40,42,2,2021-06-07 04:29:08
281,41,59,2,2024-01-01 13:26:56
282,41,24,2,2021-10-15 10:43:50
283,41,50,1,2023-02-05 20:44:59
284,41,50,2,2023-03-24 12:39:33
285,42,60,1,2024-02-16 08:52:42
286,43,18,2,2023-11-08 06:15:17
287,43,25,2,2024-04-24 21:46:53
288,43,72,2,2024-06-10 11:27:06
289,43,42,2,2025-04-10 15:55:18
290,43,58,2,2023-09-29 12:33:38
291,43,57,1,2024-01-31 01:39:36
292,43,79,2,2025-07-24 13:51:25
293,43,97,2,2024-11-21 13:18:22
294,43,83,2,2023-04-07 17:17:59
295,44,77,1,2023-01-10 19:35:55
296,44,32,1,2023-02-01 08:42:02
297,44,54,2,2024-12-25 02:07:45
298,44,26,2,2024-01-24 21:36:52
299,44,88,2,2023-03-28 05:51:55
300,44,26,1,2023-12-21 14:06:02
301,44,33,1,2023-09-17 22:31:07
302,44,1,1,2024-12-30 15:56:18
303,44,50,1,2022-11-17 06:19:30
304,44,28,1,2025-01-17 11:12:19
305,44,27,1,2024-11-20 05:31:16
306,44,60,1,2022-06-29 14:40:10
307,45,66,1,2023-07-15 08:40:20
308,45,33,1,2023-04-24 22:53:39
309,46,58,1,2023-03-17 01:56:25
310,46,15,1,2022-08-01 14:12:23
311,46,73,2,2023-04-23 10:43:52
312,46,56,1,2024-02-14 09:12:20
313,46,18,2,2023-07-16 06:28:44
314,46,40,2,2025-05-26 11:11:49
315,46,87,1,2024-09-20 02:41:12
316,47,61,1,2025-07-28 02:55:17
317,47,2,1,2025-04-10 00:44:44
318,47,5,1,2025-07-18 00:04:20
319,47,12,1,2025-03-23 08:57:03
320,47,10,1,2025-04-07 18:39:18
321,47,60,2,2025-03-11 10:30:12
322,47,11,2,2025-04-04 03:46:37
323,47,74,2,2025-07-28 11:40:53
324,47,1,1,2025-05-04 11:30:58
325,47,45,1,2025-06-07 03:21:26
326,47,55,2,2025-06-13 06:48:52
327,47,74,1,2025-07-12 06:22:43
328,47,29,2,2025-07-06 04:46:59
329,47,75,2,2025-04-27 09:14:11
330,48,28,1,2025-05-19 17:31:47
331,48,28,1,2025-06-19 00:53:49
332,49,84,2,2025-04-02 02:41:56
333,50,10,2,2022-02-25 05:08:57
334,50,49,1,2020-12-25 12:53:56
335,50,3,2,2024-02-10 21:36:47
336,50,24,2,2023-02-01 15:28:10
337,50,38,2,2022-05-16 15:56:29
338,50,95,2,2022-02-25 12:32:39
339,52,83,1,2021-04-07 13:39:01
340,52,20,1,2024-10-15 05:21:27
341,52,93,1,2022-02-07 00:12:12
342,52,57,1,2021-10-22 22:47:29
343,52,68,1,2023-02-25 21:09:39
344,52,29,2,2025-07-01 08:01:24
345,52,93,2,2021-03-08 16:21:05
346,53,22,2,2025-02-01 06:16:02
347,53,93,2,2024-09-18 05:51:12
348,53,32,2,2023-10-01 15:19:10
349,53,24,1,2021-03-07 16:51:57
350,53,39,1,2025-02-09 02:54:49
351,53,39,1,2023-05-03 02:07:08
352,54,6,1,2025-05-26 13:35:52
353,54,4,2,2025-05-06 03:55:53
354,54,31,1,2025-07-01 12:11:24
355,54,93,2,2025-07-30 00:16:26
356,55,93,2,2025-05-23 19:37:10
357,55,92,1,2025-07-10 06:16:29
358,55,58,1,2025-02-27 04:42:33
359,55,34,2,2025-07-26 10:53:06
360,55,45,1,2025-02-15 09:22:23
361,55,72,1,2025-05-08 07:21:54
362,55,47,2,2025-03-15 22:24:04
363,55,68,1,2025-01-11 17:46:19
364,55,8,2,2025-05-19 08:13:51
365,55,95,2,2024-12-10 22:57:47
366,55,49,2,2025-07-24 02:01:46
367,55,31,2,2025-03-06 21:24:49
368,55,44,2,2025-06-23 10:52:05
369,55,4,1,2025-05-17 06:36:35
370,56,96,1,2021-12-21 07:00:05
371,56,81,2,2021-09-20 12:45:06
372,56,11,1,2021-09-30 12:01:19
373,56,9,2,2021-09-19 13:03:50
374,56,41,2,2023-06-20 23:44:01
375,56,65,1,2021-06-23 19:13:30
376,56,85,2,2024-03-21 23:33:11
377,56,100,1,2021-10-15 03:29:19
378,56,35,2,2024-05-24 18:35:51
379,56,87,2,2024-10-24 08:53:34
380,56,17,2,2024-11-15 20:33:20
381,56,21,1,2020-07-05 01:25:58
382,57,100,2,2025-07-31 16:24:50
383,57,76,1,2025-05-11 16:02:32
384,57,93,2,2025-03-26 00:28:29
385,57,96,2,2025-04-12 09:00:58
386,57,1,2,2024-08-09 02:49:30
387,57,15,1,2025-05-31 23:54:58
388,57,86,2,2025-01-04 18:11:45
389,57,67,1,2024-09-14 06:45:13
390,57,20,1,2025-06-29 14:56:29
391,57,16,1,2025-03-28 05:05:31
392,57,18,1,2024-08-23 05:33:58
393,57,61,1,2025-04-06 05:28:30
394,58,7,1,2023-07-10 19:06:09
395,58,72,2,2024-03-10 19:29:27
396,58,38,1,2024-08-08 04:19:52
397,59,76,2,2023-04-25 10:19:31
398,59,62,2,2024-07-16 06:15:15
399,59,47,2,2025-07-22 14:01:59
400,59,6,1,2023-10-19 11:36:58
401,59,33,2,2023-07-29 19:14:10
402,59,49,1,2023-05-22 15:08:06
403,59,1,2,2023-11-17 22:42:12
404,59,93,2,2022-10-18 09:37:06
405,59,15,2,2024-10-11 21:55:09
406,59,28,1,2023-12-29 03:45:28
407,59,96,1,2025-03-04 04:05:33
408,59,35,1,2023-01-22 07:13:09
409,60,97,1,2025-07-15 13:21:29
410,60,87,1,2025-07-18 13:39:48
411,60,98,1,2025-07-25 17:35:34
412,60,49,2,2025-02-18 05:02:14
413,60,28,2,2025-07-21 06:10:00
414,60,30,2,2025-03-19 11:51:09
415,60,42,2,2025-08-06 03:49:37
416,61,58,2,2024-06-14 23:41:10
417,61,75,2,2024-05-01 09:18:33
418,61,57,1,2025-05-24 02:10:25
419,61,61,2,2025-02-09 19:46:50
420,61,98,2,2025-05-20 21:21:19
421,61,98,1,2025-04-16 14:39:50
422,61,29,2,2024-11-20 00:13:59
423,61,57,2,2024-06-28 01:36:46
424,61,83,1,2024-05-16 16:20:47
425,61,39,2,2024-12-10 05:12:24
426,61,11,1,2025-03-01 16:31:34
427,62,62,1,2025-02-27 23:25:45
428,62,56,2,2024-07-19 08:36:22
429,62,94,1,2025-05-03 22:57:19
430,62,85,2,2025-01-02 20:03:14
431,62,71,2,2024-07-23 23:52:50
432,62,46,2,2025-03-29 01:03:55
433,62,13,1,2024-07-20 12:10:36
434,62,45,2,2025-01-10 23:18:51
435,62,45,1,2024-07-09 13:11:45
436,62,22,1,2025-01-17 03:29:26
437,62,89,2,2024-07-20 17:46:09
438,63,31,2,2021-03-26 14:10:28
439,64,79,2,2024-08-24 22:53:20
440,64,40,2,2025-07-27 07:55:28
441,64,40,1,2025-07-11 01:44:33
442,64,64,1,2024-11-10 16:26:00
443,64,75,2,2024-11-19 21:10:57
444,64,47,2,2025-07-07 06:48:03
445,64,4,1,2025-02-08 01:59:37
446,64,16,2,2024-10-17 13:31:37
447,64,86,2,2025-05-19 17:52:46
448,64,49,2,2025-02-09 13:04:00
449,64,7,2,2024-12-23 12:18:52
450,65,81,2,2025-07-26 23:06:39
451,65,85,2,2025-07-31 18:12:54
452,65,44,2,2025-07-19 05:46:40
453,65,55,1,2025-06-27 12:38:45
454,65,71,2,2025-07-28 05:07:22
455,65,12,1,2025-07-13 11:12:35
456,65,42,1,2025-07-08 01:07:29
457,65,36,2,2025-07-30 07:32:33
458,65,48,1,2025-06-28 03:27:39
459,65,22,2,2025-08-04 08:14:19
460,65,23,2,2025-07-25 22:59:39
461,65,9,1,2025-07-15 02:43:55
462,66,45,2,2022-11-03 14:41:39
463,66,60,2,2024-11-21 18:32:05
464,66,40,2,2023-06-01 07:31:56
465,66,33,1,2022-01-23 16:01:13
466,66,46,2,2021-12-07 00:27:06
467,66,26,2,2023-08-28 18:58:24
468,66,94,2,2025-02-02 08:08:44
469,66,61,2,2022-10-14 00:56:05
470,66,21,1,2024-02-17 03:47:06
471,66,100,1,2023-12-18 06:02:38
472,66,57,2,2023-07-07 01:27:55
473,67,72,2,2023-03-26 14:08:51
474,67,53,2,2023-09-15 16:44:04
475,67,83,2,2024-04-17 02:28:04
476,67,61,1,2025-06-22 23:50:40
477,67,12,2,2024-04-02 23:50:35
478,67,34,2,2024-10-07 02:11:40
479,68,47,2,2025-01-06 21:04:53
480,68,73,1,2021-03-08 08:57:56
481,68,70,2,2021-07-25 04:03:53
482,68,48,1,2025-06-26 07:11:38
483,68,68,1,2023-05-06 08:24:15
484,68,88,1,2023-01-17 11:17:13
485,68,54,1,2022-07-23 20:41:55
486,68,43,1,2022-12-21 14:11:22
487,68,100,2,2021-10-11 15:35:54
488,68,35,1,2024-05-24 00:44:21
489,69,30,1,2024-04-08 02:01:31
490,69,26,2,2024-01-11 04:11:50
491,69,45,2,2023-09-11 21:25:24
492,69,27,2,2024-03-06 16:10:42
493,69,48,1,2024-02-16 03:29:08
494,69,47,1,2024-03-01 04:20:47
495,69,69,1,2023-12-08 10:31:11
496,69,90,2,2024-05-24 08:10:33
497,69,25,1,2023-08-15 16:37:49
498,70,43,2,2022-07-28 16:47:29
499,70,69,1,2025-03-09 17:21:58
500,70,67,1,2024-12-17 05:29:57
501,70,32,1,2023-07-31 05:22:14
502,70,51,1,2023-05-30 07:53:22
503,70,95,2,2025-05-25 07:34:45
504,70,56,1,2024-05-28 16:14:36
505,70,96,2,2022-12-23 12:13:50
506,70,45,2,2023-08-20 09:22:59
507,70,51,2,2023-10-21 05:50:11
508,70,34,2,2023-03-15 19:02:27
509,70,96,2,2024-01-13 16:32:41
510,70,56,1,2024-02-05 14:24:05
511,70,73,1,2025-06-14 08:10:07
512,72,27,1,2025-07-18 00:19:24
513,72,20,1,2025-05-19 14:31:18
514,72,67,2,2025-05-23 23:47:36
515,72,22,2,2025-05-03 08:11:02
516,72,82,2,2025-05-18 12:38:27
517,72,62,1,2025-06-18 15:00:18
518,72,24,1,2025-02-10 07:41:44
519,72,28,2,2024-12-03 07:30:25
520,72,29,2,2025-07-10 22:02:54
521,73,40,2,2025-06-27 07:01:13
522,73,54,2,2025-06-02 09:56:22
523,74,38,1,2023-12-28 02:04:19
524,74,71,2,2024-09-02 07:43:03
525,74,72,2,2024-08-13 01:22:24
526,74,50,2,2025-03-05 08:46:49
527,74,25,1,2023-08-21 16:18:35
528,74,92,2,2023-06-12 02:05:44
529,74,8,2,2024-07-14 21:28:04
530,74,86,2,2024-08-08 00:20:11
531,74,61,1,2025-03-13 02:12:30
532,74,37,1,2024-04-23 08:55:26
533,74,86,1,2025-05-01 01:59:49
534,74,28,1,2024-10-21 17:13:18
535,74,5,1,2024-08-22 14:41:58
536,74,63,1,2024-04-04 22:41:38
537,75,39,1,2025-02-03 10:46:45
538,75,100,2,2025-07-03 07:29:33
539,75,34,1,2025-06-20 13:00:34
540,75,33,1,2025-08-06 00:06:26
541,75,45,1,2025-06-07 02:24:14
542,75,15,1,2025-04-29 02:32:13
543,75,28,1,2025-05-04 18:12:39
544,75,54,1,2025-02-04 06:57:22
545,75,82,2,2025-02-08 09:32:04
546,75,19,1,2025-04-01 12:18:00
547,76,44,1,2025-07-04 13:23:27
548,76,80,1,2023-12-22 14:48:29
549,76,23,1,2024-03-22 13:40:59
550,76,71,1,2024-12-15 04:31:07
551,76,73,2,2024-09-09 00:06:38
552,76,97,2,2025-02-23 21:36:40
553,77,92,1,2023-06-13 08:58:59
554,77,40,1,2023-04-15 04:37:00
555,77,99,1,2024-02-18 18:14:59
556,77,38,2,2024-09-17 00:36:10
557,77,94,1,2023-12-30 06:47:32
558,77,33,1,2023-07-16 02:16:15
559,77,40,2,2023-04-11 12:56:42
560,77,65,1,2023-09-07 09:24:14
561,77,6,1,2023-10-19 05:12:17
562,77,9,2,2025-04-22 15:15:17
563,78,75,1,2025-04-12 11:42:00
564,78,1,1,2025-02-24 22:40:55
565,78,97,1,2025-07-14 00:14:04
566,78,52,1,2025-05-06 16:56:12
567,78,48,2,2025-02-17 22:41:21
568,78,65,1,2025-04-25 07:32:30
569,78,18,1,2025-07-05 04:15:36
570,78,36,2,2025-01-10 00:45:56
571,78,55,2,2025-01-16 03:45:46
572,78,86,2,2025-02-08 03:30:05
573,79,33,2,2024-08-03 18:00:35
574,79,68,1,2024-05-05 10:50:44
575,79,39,1,2024-10-25 00:35:24
576,79,60,2,2025-06-17 06:19:06
577,79,91,1,2024-04-12 08:39:08
578,79,20,1,2024-06-11 23:07:27
579,80,56,2,2024-12-04 06:34:37
580,80,89,2,2021-11-27 14:52:41
581,81,67,1,2025-06-13 18:26:10
582,81,78,2,2025-03-09 23:45:59
583,81,100,1,2024-08-29 20:36:18
584,81,5,1,2024-10-17 02:17:56
585,81,26,1,2025-06-02 12:06:44
586,82,67,2,2022-08-09 12:02:29
587,82,35,2,2025-02-21 21:36:12
588,82,37,1,2023-02-19 11:24:21
589,82,79,1,2022-01-03 04:14:31
590,82,8,1,2025-06-15 18:39:16
591,82,69,2,2025-03-30 18:01:01
592,82,78,2,2024-08-16 04:50:38
593,83,100,2,2024-04-14 17:02:27
594,84,81,1,2025-06-20 19:37:40
595,84,12,2,2025-06-25 15:00:01
596,84,43,2,2024-07-05 15:41:52
597,84,86,2,2025-04-16 20:40:01
598,84,34,1,2024-02-15 05:43:00
599,84,71,2,2025-04-09 17:44:05
600,84,99,2,2025-02-01 21:50:36
601,85,15,2,2023-11-07 08:59:21
602,85,5,1,2024-07-30 11:28:19
603,85,5,2,2024-03-08 09:23:16
604,85,54,2,2023-11-02 18:36:21
605,85,56,1,2024-06-02 14:52:00
606,86,59,1,2025-04-25 00:02:14
607,86,80,1,2024-08-29 07:26:57
608,86,78,1,2025-03-19 13:22:42
609,86,74,1,2024-11-22 23:29:14
610,86,25,2,2024-08-08 05:32:46
611,86,11,1,2025-01-09 13:56:55
612,86,96,2,2024-08-29 18:07:22
613,86,24,1,2025-08-02 05:33:27
614,86,52,2,2025-03-31 11:51:19
615,86,46,1,2025-01-25 22:31:26
616,86,84,2,2025-01-29 17:36:36
617,86,90,1,2025-05-31 07:44:50
618,87,48,2,2025-04-21 00:56:24
619,87,37,1,2025-07-13 15:47:44
620,87,62,2,2025-06-10 15:47:31
621,87,28,2,2025-05-29 20:31:17
622,87,36,1,2025-06-01 02:51:39
623,87,58,2,2025-04-20 21:05:10
624,87,67,2,2025-07-10 06:43:10
625,87,92,1,2025-05-14 02:13:07
626,87,22,2,2025-05-08 10:58:10
627,87,69,2,2025-07-15 17:31:26
628,87,97,1,2025-07-31 03:04:06
629,88,69,2,2024-07-26 21:25:49
630,88,27,1,2024-12-28 12:28:33
631,88,30,2,2025-06-28 15:23:39
632,89,86,1,2025-03-20 15:43:10
633,89,5,1,2025-03-29 22:27:32
634,89,63,1,2025-08-07 06:20:21
635,89,54,1,2025-04-07 07:09:10
636,89,27,2,2025-02-28 12:31:33
637,89,19,2,2025-04-10 09:37:33
638,90,50,1,2025-05-22 21:00:43
639,90,53,1,2021-12-27 04:17:12
640,90,89,2,2024-08-15 22:17:21
641,90,38,1,2024-09-26 08:36:48
642,90,100,2,2024-09-15 11:05:29
643,90,54,2,2024-02-29 04:13:05
644,90,41,1,2025-08-05 16:24:46
645,90,33,2,2022-09-03 16:04:37
646,90,84,1,2024-07-25 14:17:32
647,90,35,2,2023-11-07 21:35:38
648,90,54,1,2024-11-06 14:54:14
649,91,8,1,2025-02-13 06:31:02
650,91,34,2,2024-09-07 00:53:30
651,91,20,2,2024-03-04 12:46:36
652,91,29,2,2024-12-11 18:03:13
653,91,32,1,2023-12-16 23:19:24
654,91,24,1,2024-11-13 11:30:44
655,91,11,1,2024-12-06 02:10:12
656,91,76,1,2023-11-28 06:45:47
657,91,89,2,2024-09-23 09:08:39
658,91,28,1,2024-04-28 12:30:57
659,91,53,1,2024-02-17 05:34:08
660,92,25,2,2024-11-06 08:15:52
661,92,48,1,2022-07-16 08:39:19
662,92,59,2,2024-07-27 18:18:56
663,92,29,1,2025-05-26 20:39:10
664,92,46,1,2022-06-02 18:38:04
