order_item_id,order_id,product_id,quantity,price_per_item
875,348,809,1,87800.0
876,349,324,3,107000.0
877,350,642,1,77500.0
878,350,167,3,62000.0
879,351,280,1,114700.0
880,351,6,1,20700.0
881,352,826,1,96300.0
882,352,253,1,28200.0
883,352,498,1,35600.0
884,352,564,3,175900.0
885,353,521,2,157500.0
886,353,423,2,169500.0
887,353,90,3,196400.0
888,353,747,1,137300.0
889,354,661,3,90500.0
890,354,748,2,170400.0
891,354,203,3,61100.0
892,355,867,3,126700.0
893,355,763,2,120500.0
894,355,170,3,175200.0
895,355,853,1,106300.0
896,356,434,2,194900.0
897,356,459,2,153500.0
898,356,541,2,103700.0
899,357,382,1,83700.0
900,358,278,1,196700.0
901,358,850,3,150700.0
902,359,284,1,179300.0
903,359,34,1,84300.0
904,359,42,1,180500.0
905,360,787,2,93700.0
906,360,529,1,43500.0
907,360,655,2,46600.0
908,361,511,3,109000.0
909,362,674,2,93600.0
910,363,688,2,73300.0
911,364,244,3,21400.0
912,365,243,1,65800.0
913,365,313,1,53600.0
914,365,809,3,87800.0
915,365,573,2,51200.0
916,366,765,3,173200.0
917,366,158,3,119000.0
918,366,775,2,128200.0
919,366,680,3,152200.0
920,367,725,2,155500.0
921,367,665,1,119700.0
922,367,821,1,34600.0
923,368,705,1,159400.0
924,368,294,3,121900.0
925,368,383,2,149800.0
926,368,789,3,105200.0
927,369,744,1,179700.0
928,369,978,1,172800.0
929,370,34,1,84300.0
930,371,817,3,130900.0
931,371,184,2,74500.0
932,371,577,1,109700.0
933,372,871,1,193600.0
934,372,757,3,119700.0
935,373,17,3,189900.0
936,373,130,3,124700.0
937,373,87,2,118000.0
938,374,452,1,28100.0
939,374,693,2,160900.0
940,374,713,1,53400.0
941,375,3,2,34100.0
942,376,735,1,120100.0
943,376,607,1,170900.0
944,376,556,3,38700.0
945,376,20,2,192300.0
946,377,564,1,175900.0
947,377,156,1,67600.0
948,378,44,2,95100.0
949,378,797,3,86000.0
950,378,805,2,31100.0
951,379,182,3,128900.0
952,380,643,1,157500.0
953,380,303,2,131600.0
954,381,340,2,29500.0
955,381,306,1,140900.0
956,381,237,2,143100.0
957,381,740,3,59900.0
958,382,151,2,108000.0
959,383,902,1,177700.0
960,383,525,3,103000.0
961,383,764,1,160000.0
962,383,929,2,198500.0
963,384,24,2,140000.0
964,384,585,2,130600.0
965,385,536,2,96200.0
966,386,874,3,44900.0
967,386,730,3,54100.0
968,386,606,2,152000.0
969,386,998,3,78900.0
970,387,776,3,141600.0
971,388,873,3,171400.0
972,388,221,2,64600.0
973,388,901,1,131700.0
974,388,951,3,103600.0
975,389,435,2,106800.0
976,389,462,2,123000.0
977,389,60,1,168100.0
978,390,135,1,94300.0
979,391,434,3,194900.0
980,391,771,1,44700.0
981,391,527,1,195600.0
982,392,778,1,97700.0
983,393,170,3,175200.0
984,393,681,2,25900.0
985,393,864,2,139200.0
986,394,893,1,144400.0
987,394,282,2,48700.0
988,395,282,2,48700.0
989,395,76,2,69000.0
990,395,309,3,67300.0
991,396,803,1,188700.0
992,396,113,1,173100.0
993,396,668,3,23100.0
994,396,882,3,114400.0
995,397,295,1,57000.0
996,397,449,2,143800.0
997,398,367,3,150000.0
998,398,849,3,160200.0
999,398,124,2,32700.0
1000,399,748,1,170400.0
1001,399,161,2,84500.0
1002,399,852,2,152600.0
1003,400,557,1,82100.0
1004,400,537,3,91400.0
1005,400,100,1,107500.0
1006,401,476,1,127900.0
1007,402,515,3,90800.0
1008,403,516,2,88000.0
1009,403,106,3,50100.0
1010,403,644,2,84100.0
1011,403,939,3,94900.0
1012,404,582,3,32900.0
1013,404,647,2,72400.0
1014,404,128,1,49700.0
1015,405,877,3,174900.0
1016,405,103,2,140400.0
1017,406,777,3,185200.0
1018,406,824,2,99800.0
1019,407,959,1,191300.0
1020,408,404,1,60800.0
1021,409,14,3,140000.0
1022,409,561,2,85800.0
1023,409,254,2,160100.0
1024,409,244,2,21400.0
1025,410,465,3,188800.0
1026,410,8,3,38900.0
1027,410,426,1,189600.0
1028,411,869,1,79100.0
1029,412,53,1,180900.0
1030,412,755,2,63000.0
1031,413,170,2,175200.0
1032,414,119,1,142200.0
1033,414,92,1,61000.0
1034,415,706,3,106200.0
1035,415,604,3,20900.0
1036,416,599,2,33600.0
1037,417,438,2,112400.0
1038,417,168,1,172500.0
1039,417,988,3,25900.0
1040,417,524,3,170600.0
1041,418,823,3,74700.0
1042,418,278,3,196700.0
1043,419,340,3,29500.0
1044,420,871,3,193600.0
1045,421,119,1,142200.0
1046,421,36,2,181500.0
1047,421,550,2,62400.0
1048,422,213,2,178300.0
1049,422,101,3,84300.0
1050,423,28,1,113400.0
1051,424,165,3,74200.0
1052,424,784,3,141800.0
1053,425,433,1,145700.0
1054,426,34,3,84300.0
1055,426,496,1,29000.0
1056,427,177,1,169300.0
1057,427,611,2,101500.0
1058,427,226,2,57100.0
1059,428,715,1,29200.0
1060,428,664,3,20200.0
1061,429,291,1,107900.0
1062,429,13,2,81100.0
1063,429,280,2,114700.0
1064,429,56,3,80600.0
1065,430,708,2,175900.0
1066,430,549,2,161100.0
1067,431,561,2,85800.0
