order_item_id,order_id,product_id,quantity,price_per_item
264,104,38,3,93700.0
265,104,10,1,124500.0
266,104,80,3,21000.0
267,104,100,3,140500.0
268,105,74,1,139100.0
269,105,92,2,51500.0
270,105,98,3,38700.0
271,106,22,3,198500.0
272,106,34,3,48600.0
273,107,57,2,94900.0
274,107,30,2,38500.0
275,108,55,3,61100.0
276,108,53,1,137100.0
277,108,89,3,142600.0
278,108,4,3,163200.0
279,109,83,1,106300.0
280,109,95,3,37200.0
281,109,54,3,52800.0
282,110,28,2,131000.0
283,110,51,2,161000.0
284,111,56,2,59700.0
285,111,14,2,153800.0
286,111,29,2,71000.0
287,112,16,3,160300.0
288,113,13,2,161500.0
289,114,34,2,48600.0
290,114,13,2,161500.0
291,115,70,2,91500.0
292,116,12,1,69900.0
293,116,5,3,26700.0
294,116,14,1,153800.0
295,116,97,2,141700.0
296,117,49,1,140700.0
297,117,46,3,109800.0
298,118,61,3,62800.0
299,119,40,1,101700.0
300,119,100,1,140500.0
301,119,31,1,158800.0
302,119,73,1,53900.0
303,120,24,3,48900.0
304,120,14,2,153800.0
305,120,81,2,89900.0
306,120,37,1,95600.0
307,121,49,3,140700.0
308,122,71,1,124400.0
309,122,38,3,93700.0
310,123,65,3,100800.0
311,123,46,2,109800.0
312,123,84,3,64300.0
313,123,74,3,139100.0
314,124,76,2,138600.0
315,124,11,2,39900.0
316,124,22,2,198500.0
317,124,38,1,93700.0
318,125,63,3,90400.0
319,125,95,2,37200.0
320,125,24,2,48900.0
321,125,92,2,51500.0
322,126,99,3,92200.0
323,127,53,2,137100.0
324,127,79,2,157200.0
325,127,96,2,90400.0
326,127,4,2,163200.0
327,128,15,1,112300.0
328,129,98,3,38700.0
329,130,82,3,128600.0
330,130,87,1,71300.0
331,131,60,3,57900.0
332,132,56,1,59700.0
333,133,45,3,106500.0
334,133,18,3,60400.0
335,133,1,1,138600.0
336,133,30,1,38500.0
337,134,38,1,93700.0
338,135,58,2,176100.0
339,135,58,1,176100.0
340,135,20,1,137900.0
341,136,72,2,25400.0
342,136,41,2,131000.0
343,137,69,1,60400.0
344,137,92,3,51500.0
345,138,26,3,178200.0
346,138,79,1,157200.0
347,138,96,2,90400.0
348,139,16,3,160300.0
349,139,71,2,124400.0
350,139,33,3,89100.0
351,139,23,3,117900.0
352,140,32,1,173400.0
353,140,14,2,153800.0
354,141,65,3,100800.0
355,142,35,2,114900.0
356,142,39,1,175600.0
357,142,32,3,173400.0
358,143,31,2,158800.0
359,143,57,2,94900.0
360,143,22,2,198500.0
361,143,68,1,197600.0
362,144,64,3,62700.0
363,144,65,3,100800.0
364,144,70,2,91500.0
365,145,99,2,92200.0
366,146,71,3,124400.0
367,147,69,3,60400.0
368,148,40,1,101700.0
369,148,10,1,124500.0
370,148,18,2,60400.0
371,148,56,3,59700.0
372,149,33,2,89100.0
373,149,95,1,37200.0
374,150,42,2,48900.0
375,150,95,2,37200.0
376,150,19,1,69100.0
377,150,48,3,43900.0
378,151,57,1,94900.0
379,151,47,2,113200.0
380,151,89,2,142600.0
381,151,62,2,37500.0
382,152,56,3,59700.0
383,153,36,1,61400.0
384,153,55,3,61100.0
385,153,63,2,90400.0
386,153,68,1,197600.0
387,154,11,1,39900.0
388,154,89,1,142600.0
389,155,52,1,106600.0
390,155,27,3,167200.0
391,155,70,1,91500.0
392,156,53,3,137100.0
393,156,64,3,62700.0
394,157,28,3,131000.0
395,157,92,1,51500.0
396,157,91,3,134800.0
397,158,15,3,112300.0
398,159,6,2,115400.0
399,159,83,2,106300.0
400,159,6,2,115400.0
401,160,98,2,38700.0
402,160,30,3,38500.0
403,160,21,1,150200.0
404,161,91,1,134800.0
405,161,26,2,178200.0
406,161,4,2,163200.0
407,161,73,2,53900.0
408,162,79,2,157200.0
409,162,56,2,59700.0
410,162,82,1,128600.0
411,162,43,2,46900.0
412,163,34,1,48600.0
413,163,81,1,89900.0
414,163,56,2,59700.0
415,164,45,3,106500.0
416,165,50,3,29400.0
417,165,81,3,89900.0
418,165,81,3,89900.0
419,166,86,2,88400.0
420,166,13,1,161500.0
421,166,4,3,163200.0
422,166,38,1,93700.0
423,167,95,3,37200.0
424,167,11,1,39900.0
425,167,92,2,51500.0
426,168,75,3,122700.0
427,168,24,1,48900.0
428,168,90,3,165100.0
429,169,47,2,113200.0
430,170,36,2,61400.0
431,170,32,3,173400.0
432,170,26,1,178200.0
433,171,100,2,140500.0
434,171,75,3,122700.0
435,171,29,1,71000.0
436,171,31,2,158800.0
437,172,17,2,114500.0
438,172,91,3,134800.0
439,173,16,3,160300.0
440,173,53,1,137100.0
441,174,3,2,184800.0
442,174,73,1,53900.0
443,174,20,1,137900.0
444,175,26,2,178200.0
445,175,36,3,61400.0
446,175,49,1,140700.0
447,176,31,3,158800.0
448,176,18,3,60400.0
449,176,86,1,88400.0
450,177,77,3,77300.0
451,177,85,1,168000.0
452,177,1,2,138600.0
453,177,35,1,114900.0
454,178,60,1,57900.0
455,178,37,2,95600.0
456,178,81,2,89900.0
457,179,20,1,137900.0
458,179,50,1,29400.0
459,179,57,2,94900.0
460,179,89,1,142600.0
461,180,51,1,161000.0
462,180,14,1,153800.0
463,181,85,2,168000.0
464,181,24,3,48900.0
465,181,100,3,140500.0
466,181,44,2,72500.0
467,182,34,3,48600.0
468,182,21,3,150200.0
469,182,48,3,43900.0
470,182,1,1,138600.0
471,183,10,3,124500.0
472,183,63,3,90400.0
473,184,39,1,175600.0
474,184,76,2,138600.0
475,184,41,1,131000.0
476,184,49,2,140700.0
477,185,65,2,100800.0
478,185,47,3,113200.0
479,185,64,2,62700.0
480,185,94,3,125600.0
481,186,44,2,72500.0
482,187,54,2,52800.0
483,187,17,2,114500.0
484,187,55,2,61100.0
485,188,30,2,38500.0
486,188,75,2,122700.0
487,189,47,2,113200.0
488,189,59,2,127600.0
489,190,30,3,38500.0
490,190,28,1,131000.0
491,191,75,2,122700.0
492,191,77,1,77300.0
493,192,9,1,21700.0
494,192,22,1,198500.0
495,192,18,3,60400.0
496,192,69,2,60400.0
497,193,17,2,114500.0
498,193,52,2,106600.0
499,193,44,1,72500.0
500,194,21,1,150200.0
501,194,86,1,88400.0
502,195,97,2,141700.0
503,196,40,1,101700.0
504,196,92,2,51500.0
505,197,6,2,115400.0
506,197,71,2,124400.0
507,198,23,3,117900.0
508,198,16,3,160300.0
509,198,44,1,72500.0
510,198,39,2,175600.0
511,199,29,3,71000.0
512,199,49,1,140700.0
513,199,89,2,142600.0
514,199,66,3,65500.0
515,200,91,2,134800.0
516,200,17,2,114500.0
517,201,84,2,64300.0
518,201,73,1,53900.0
519,201,74,2,139100.0
520,202,19,2,69100.0
521,202,66,1,65500.0
522,202,43,3,46900.0
523,202,64,1,62700.0
524,203,67,1,160700.0
525,203,29,1,71000.0
526,203,19,1,69100.0
527,203,74,2,139100.0
528,204,61,2,62800.0
529,204,55,2,61100.0
530,205,5,3,26700.0
531,206,93,1,173200.0
532,206,87,1,71300.0
533,206,64,3,62700.0
534,207,26,1,178200.0
535,208,53,3,137100.0
536,208,36,2,61400.0
537,208,82,1,128600.0
538,209,11,2,39900.0
539,209,88,1,148900.0
540,210,46,2,109800.0
541,211,95,1,37200.0
542,211,3,2,184800.0
543,211,56,1,59700.0
544,212,95,3,37200.0
545,213,78,1,152900.0
546,214,69,1,60400.0
547,214,3,1,184800.0
548,214,7,3,152800.0
549,214,37,2,95600.0
550,215,100,3,140500.0
551,215,81,1,89900.0
552,216,4,2,163200.0
553,216,34,1,48600.0
554,216,17,2,114500.0
555,217,82,2,128600.0
556,217,58,1,176100.0
557,217,55,2,61100.0
558,218,74,2,139100.0
559,218,62,2,37500.0
560,218,100,2,140500.0
561,219,11,3,39900.0
562,220,33,3,89100.0
563,220,44,1,72500.0
564,220,65,3,100800.0
565,220,88,3,148900.0
566,221,94,2,125600.0
567,221,36,2,61400.0
568,222,58,1,176100.0
569,222,10,1,124500.0
570,223,79,2,157200.0
571,224,5,3,26700.0
572,225,59,3,127600.0
573,225,91,3,134800.0
574,225,17,2,114500.0
575,225,61,1,62800.0
576,226,55,3,61100.0
577,226,62,3,37500.0
578,227,48,1,43900.0
579,227,48,2,43900.0
580,228,60,3,57900.0
581,228,39,3,175600.0
582,229,86,1,88400.0
583,230,14,3,153800.0
584,230,44,1,72500.0
585,230,63,1,90400.0
586,230,18,1,60400.0
587,231,14,2,153800.0
588,231,56,1,59700.0
589,232,19,3,69100.0
590,233,84,3,64300.0
591,234,24,1,48900.0
592,234,40,2,101700.0
593,234,34,1,48600.0
594,235,56,2,59700.0
595,235,81,3,89900.0
596,235,10,2,124500.0
597,236,48,1,43900.0
598,236,63,3,90400.0
599,236,4,2,163200.0
600,236,43,1,46900.0
601,237,44,3,72500.0
602,237,20,3,137900.0
603,237,74,2,139100.0
604,238,19,2,69100.0
605,239,38,1,93700.0
606,239,98,2,38700.0
607,240,19,3,69100.0
608,240,77,3,77300.0
609,240,14,1,153800.0
610,241,21,1,150200.0
611,241,78,3,152900.0
612,242,49,3,140700.0
613,242,61,3,62800.0
614,242,33,2,89100.0
615,242,7,3,152800.0
616,243,60,2,57900.0
617,243,97,2,141700.0
618,244,16,2,160300.0
619,244,55,3,61100.0
620,244,81,1,89900.0
621,244,3,3,184800.0
622,245,60,1,57900.0
623,245,86,2,88400.0
624,245,39,1,175600.0
625,245,42,2,48900.0
626,246,100,3,140500.0
627,246,94,1,125600.0
628,247,19,1,69100.0
629,247,3,2,184800.0
630,248,46,1,109800.0
631,248,71,2,124400.0
632,248,21,3,150200.0
633,249,78,1,152900.0
634,250,26,3,178200.0
635,250,9,1,21700.0
636,250,70,3,91500.0
637,251,10,3,124500.0
638,251,6,1,115400.0
639,251,96,1,90400.0
640,252,86,3,88400.0
641,252,94,3,125600.0
642,252,65,2,100800.0
643,252,89,1,142600.0
644,253,7,2,152800.0
645,254,50,3,29400.0
646,254,52,1,106600.0
647,255,5,2,26700.0
648,255,20,3,137900.0
649,255,81,1,89900.0
650,255,45,2,106500.0
651,256,73,3,53900.0
652,256,64,3,62700.0
653,256,45,2,106500.0
654,257,54,1,52800.0
655,257,62,1,37500.0
656,257,91,3,134800.0
657,258,53,2,137100.0
658,258,69,1,60400.0
659,258,20,1,137900.0
660,259,23,3,117900.0
661,259,5,1,26700.0
662,259,75,3,122700.0
663,260,23,3,117900.0
664,261,59,2,127600.0
665,261,33,2,89100.0
666,261,12,3,69900.0
667,261,44,2,72500.0
668,262,21,1,150200.0
669,263,84,3,64300.0
670,264,69,3,60400.0
671,264,91,2,134800.0
672,265,34,3,48600.0
673,265,90,3,165100.0
674,265,51,1,161000.0
675,266,100,3,140500.0
676,267,67,3,160700.0
677,267,83,3,106300.0
678,268,18,2,60400.0
679,269,77,3,77300.0
680,269,97,3,141700.0
681,269,43,2,46900.0
682,270,92,1,51500.0
683,270,60,3,57900.0
684,270,74,2,139100.0
685,270,65,3,100800.0
686,271,22,1,198500.0
687,271,24,1,48900.0
688,272,59,1,127600.0
689,272,82,1,128600.0
690,272,12,3,69900.0
691,272,86,1,88400.0
692,273,46,1,109800.0
693,274,73,2,53900.0
694,274,84,3,64300.0
695,274,73,1,53900.0
696,275,48,2,43900.0
697,276,49,2,140700.0
698,276,97,3,141700.0
699,276,99,1,92200.0
700,277,58,2,176100.0
701,277,19,2,69100.0
702,277,87,2,71300.0
703,277,82,3,128600.0
704,278,60,3,57900.0
705,278,63,2,90400.0
706,278,17,3,114500.0
707,278,8,2,176600.0
708,279,47,3,113200.0
709,279,79,3,157200.0
710,279,56,3,59700.0
711,280,49,2,140700.0
712,281,69,2,60400.0
713,282,68,2,197600.0
714,283,27,1,167200.0
715,284,85,3,168000.0
716,284,46,2,109800.0
717,284,70,2,91500.0
718,284,83,3,106300.0
719,285,94,2,125600.0
720,285,89,2,142600.0
721,286,70,1,91500.0
722,286,76,1,138600.0
723,287,92,3,51500.0
724,288,30,2,38500.0
725,288,100,1,140500.0
726,288,94,3,125600.0
727,289,98,1,38700.0
728,289,90,2,165100.0
729,290,53,3,137100.0
730,290,69,2,60400.0
731,290,48,1,43900.0
732,291,79,1,157200.0
733,292,86,2,88400.0
734,293,97,3,141700.0
735,293,28,3,131000.0
736,293,77,3,77300.0
737,294,14,1,153800.0
738,294,35,2,114900.0
739,294,97,2,141700.0
740,294,18,1,60400.0
741,295,62,1,37500.0
742,295,38,3,93700.0
743,295,95,2,37200.0
744,295,59,2,127600.0
745,296,83,3,106300.0
746,296,43,1,46900.0
747,296,38,3,93700.0
748,297,7,2,152800.0
749,297,74,3,139100.0
750,298,61,3,62800.0
751,298,75,3,122700.0
752,299,8,3,176600.0
753,299,100,2,140500.0
754,299,67,3,160700.0
755,299,64,1,62700.0
756,300,45,2,106500.0
757,300,92,2,51500.0
758,301,75,2,122700.0
759,301,100,1,140500.0
760,302,78,3,152900.0
761,302,66,3,65500.0
762,302,42,3,48900.0
763,302,98,1,38700.0
764,303,33,1,89100.0
765,303,73,3,53900.0
766,303,40,1,101700.0
767,303,53,1,137100.0
768,304,10,1,124500.0
769,304,8,1,176600.0
770,305,75,1,122700.0
771,305,24,2,48900.0
772,305,69,2,60400.0
773,306,36,3,61400.0
774,306,39,1,175600.0
775,306,8,3,176600.0
776,306,3,1,184800.0
777,307,73,1,53900.0
778,307,7,1,152800.0
779,307,84,3,64300.0
780,307,36,1,61400.0
781,308,29,3,71000.0
782,308,16,3,160300.0
783,308,18,3,60400.0
784,309,95,3,37200.0
785,309,48,1,43900.0
786,309,63,2,90400.0
787,310,90,1,165100.0
788,310,90,3,165100.0
789,311,68,1,197600.0
790,311,23,3,117900.0
791,311,62,3,37500.0
792,311,59,1,127600.0
793,312,35,3,114900.0
794,312,33,2,89100.0
795,312,4,1,163200.0
796,312,80,2,21000.0
797,313,58,3,176100.0
798,313,95,3,37200.0
799,314,10,1,124500.0
800,314,53,2,137100.0
801,314,33,3,89100.0
802,314,67,3,160700.0
803,315,17,1,114500.0
804,315,76,2,138600.0
805,315,65,3,100800.0
806,316,40,1,101700.0
807,316,99,1,92200.0
808,316,17,3,114500.0
809,316,60,1,57900.0
810,317,26,1,178200.0
811,317,70,2,91500.0
812,317,3,3,184800.0
813,318,99,3,92200.0
814,318,17,1,114500.0
815,318,4,2,163200.0
816,319,60,2,57900.0
817,319,61,2,62800.0
818,320,76,3,138600.0
819,320,28,1,131000.0
820,321,95,1,37200.0
821,321,2,3,29300.0
822,321,81,1,89900.0
823,322,42,3,48900.0
824,323,22,1,198500.0
825,324,52,2,106600.0
826,324,6,2,115400.0
827,324,74,2,139100.0
828,325,28,3,131000.0
829,326,44,2,72500.0
830,326,44,3,72500.0
831,326,52,1,106600.0
832,327,24,3,48900.0
833,327,28,3,131000.0
834,327,90,1,165100.0
835,328,87,3,71300.0
836,328,54,3,52800.0
837,329,53,1,137100.0
838,330,80,1,21000.0
839,330,85,2,168000.0
840,330,5,2,26700.0
841,331,89,1,142600.0
842,331,14,2,153800.0
843,332,42,1,48900.0
844,333,90,2,165100.0
845,334,60,2,57900.0
846,334,56,1,59700.0
847,335,72,3,25400.0
848,335,3,1,184800.0
849,335,38,1,93700.0
850,336,99,1,92200.0
851,336,80,3,21000.0
852,336,24,2,48900.0
853,336,54,1,52800.0
854,337,21,1,150200.0
855,337,93,3,173200.0
856,337,26,3,178200.0
857,338,89,2,142600.0
858,339,28,2,131000.0
859,340,58,1,176100.0
860,340,25,3,145800.0
861,340,14,3,153800.0
862,340,65,2,100800.0
863,341,22,1,198500.0
864,341,24,2,48900.0
865,341,15,1,112300.0
866,342,1,3,138600.0
867,342,54,2,52800.0
868,342,38,2,93700.0
869,343,60,1,57900.0
870,343,94,2,125600.0
871,343,42,1,48900.0
872,343,12,3,69900.0
873,344,88,2,148900.0
874,344,48,1,43900.0
875,344,31,1,158800.0
876,345,3,1,184800.0
877,345,74,3,139100.0
878,345,39,1,175600.0
879,346,6,2,115400.0
880,347,16,1,160300.0
881,348,51,2,161000.0
882,348,6,1,115400.0
883,348,8,3,176600.0
884,349,6,1,115400.0
885,349,65,3,100800.0
886,350,20,1,137900.0
887,350,75,3,122700.0
888,350,40,1,101700.0
889,350,81,3,89900.0
890,351,96,2,90400.0
891,351,87,1,71300.0
892,351,4,1,163200.0
893,351,20,2,137900.0
894,352,12,3,69900.0
895,352,87,2,71300.0
896,352,87,3,71300.0
897,352,59,1,127600.0
898,353,7,3,152800.0
899,354,30,1,38500.0
900,354,26,1,178200.0
901,354,56,1,59700.0
902,355,11,1,39900.0
903,355,86,2,88400.0
904,356,20,2,137900.0
905,356,79,1,157200.0
906,357,77,2,77300.0
907,358,73,2,53900.0
908,359,87,3,71300.0
909,359,83,1,106300.0
910,360,28,1,131000.0
911,361,29,1,71000.0
912,361,89,1,142600.0
913,361,51,2,161000.0
914,361,69,1,60400.0
915,362,40,3,101700.0
916,363,65,3,100800.0
917,363,66,1,65500.0
918,363,38,3,93700.0
919,364,54,2,52800.0
920,364,65,2,100800.0
921,364,61,1,62800.0
922,365,24,2,48900.0
923,365,96,1,90400.0
924,366,40,2,101700.0
925,366,81,2,89900.0
926,366,57,1,94900.0
927,366,36,1,61400.0
928,367,65,2,100800.0
929,368,59,3,127600.0
930,368,31,1,158800.0
931,368,12,1,69900.0
932,368,22,2,198500.0
933,369,64,2,62700.0
934,369,11,2,39900.0
935,369,64,1,62700.0
936,369,4,3,163200.0
937,370,72,2,25400.0
938,371,53,2,137100.0
939,371,7,3,152800.0
940,371,82,1,128600.0
941,371,25,3,145800.0
942,372,15,1,112300.0
943,372,78,1,152900.0
944,372,80,2,21000.0
945,372,30,1,38500.0
946,373,14,3,153800.0
947,373,45,3,106500.0
948,373,62,1,37500.0
949,374,52,2,106600.0
950,374,25,3,145800.0
951,374,28,1,131000.0
952,375,23,1,117900.0
953,376,85,3,168000.0
954,376,34,3,48600.0
955,376,32,3,173400.0
956,377,10,1,124500.0
957,377,20,2,137900.0
958,377,69,1,60400.0
959,377,84,3,64300.0
960,378,64,1,62700.0
961,378,47,3,113200.0
962,378,20,1,137900.0
963,379,25,3,145800.0
964,379,46,1,109800.0
965,380,62,3,37500.0
966,380,28,3,131000.0
967,380,96,1,90400.0
968,381,98,1,38700.0
969,381,31,1,158800.0
970,382,74,3,139100.0
971,383,66,2,65500.0
972,383,94,3,125600.0
973,384,28,1,131000.0
974,384,42,3,48900.0
975,385,8,1,176600.0
976,385,84,1,64300.0
977,385,67,2,160700.0
978,385,50,2,29400.0
979,386,20,3,137900.0
980,386,10,1,124500.0
981,386,1,3,138600.0
982,386,31,3,158800.0
983,387,25,1,145800.0
984,387,44,3,72500.0
985,387,1,3,138600.0
986,387,72,2,25400.0
987,388,46,2,109800.0
988,388,74,2,139100.0
989,388,5,3,26700.0
990,388,31,1,158800.0
991,389,70,1,91500.0
992,389,44,2,72500.0
993,389,31,1,158800.0
994,390,12,1,69900.0
995,390,63,2,90400.0
996,390,83,3,106300.0
997,390,21,2,150200.0
998,391,1,1,138600.0
999,392,52,1,106600.0
1000,392,26,1,178200.0
1001,392,98,2,38700.0
1002,392,55,1,61100.0
1003,393,23,2,117900.0
1004,393,21,1,150200.0
1005,393,59,3,127600.0
1006,393,59,2,127600.0
1007,394,16,1,160300.0
1008,394,73,1,53900.0
1009,394,1,1,138600.0
1010,394,63,3,90400.0
1011,395,91,3,134800.0
1012,396,24,3,48900.0
1013,396,60,3,57900.0
1014,396,69,3,60400.0
1015,397,43,3,46900.0
1016,397,27,2,167200.0
1017,397,37,3,95600.0
1018,397,33,3,89100.0
1019,398,48,1,43900.0
1020,399,83,3,106300.0
1021,399,92,2,51500.0
1022,399,8,1,176600.0
1023,399,70,2,91500.0
1024,400,90,1,165100.0
1025,401,45,2,106500.0
1026,402,65,3,100800.0
1027,402,51,3,161000.0
1028,402,76,2,138600.0
1029,403,72,3,25400.0
1030,403,47,1,113200.0
1031,404,4,2,163200.0
1032,404,55,2,61100.0
1033,404,4,2,163200.0
1034,405,32,1,173400.0
1035,405,99,1,92200.0
1036,405,21,1,150200.0
1037,406,98,1,38700.0
1038,406,45,3,106500.0
1039,406,23,3,117900.0
1040,407,10,3,124500.0
1041,407,7,1,152800.0
1042,408,37,1,95600.0
1043,408,58,2,176100.0
1044,408,57,2,94900.0
1045,409,83,3,106300.0
1046,409,18,1,60400.0
1047,410,65,1,100800.0
1048,410,67,3,160700.0
1049,411,22,3,198500.0
1050,411,66,1,65500.0
1051,412,59,2,127600.0
1052,412,92,1,51500.0
1053,412,11,2,39900.0
1054,412,86,3,88400.0
1055,413,14,2,153800.0
1056,413,61,3,62800.0
1057,413,98,1,38700.0
1058,414,42,2,48900.0
1059,414,50,1,29400.0
1060,414,42,2,48900.0
1061,415,5,3,26700.0
1062,416,68,2,197600.0
1063,416,65,3,100800.0
1064,417,73,1,53900.0
1065,417,99,3,92200.0
1066,417,79,1,157200.0
1067,418,44,3,72500.0
