order_item_id,order_id,product_id,quantity,price_per_item
137,58,45,3,92000.0
138,58,57,2,171600.0
139,59,58,3,69200.0
140,59,78,2,116600.0
141,59,13,2,163100.0
142,60,18,2,40900.0
143,60,8,1,141000.0
144,60,58,1,69200.0
145,60,93,3,147300.0
146,61,15,3,184700.0
147,61,37,2,30100.0
148,61,31,1,153200.0
149,61,87,1,64300.0
150,62,88,2,30000.0
151,62,40,1,46400.0
152,62,40,1,46400.0
153,63,32,3,109400.0
154,63,56,3,47100.0
155,64,67,3,112500.0
156,64,68,3,145600.0
157,65,94,1,115900.0
158,65,17,2,64600.0
159,65,21,1,67000.0
160,66,25,3,32500.0
161,67,56,3,47100.0
162,67,52,2,145700.0
163,68,44,1,168100.0
164,68,81,2,38900.0
165,68,37,2,30100.0
166,69,34,2,108700.0
167,70,48,3,133300.0
168,71,16,3,191900.0
169,72,40,1,46400.0
170,73,21,2,67000.0
171,73,69,2,66500.0
172,73,15,1,184700.0
173,73,10,3,84800.0
174,74,71,2,43000.0
175,74,43,1,98200.0
176,75,71,3,43000.0
177,75,79,1,154500.0
178,75,73,1,167900.0
179,75,21,2,67000.0
180,76,80,2,181100.0
181,76,57,2,171600.0
182,77,19,2,105400.0
183,77,23,1,123200.0
184,77,76,3,106600.0
185,78,24,1,132700.0
186,78,56,2,47100.0
187,78,75,3,43200.0
188,79,96,3,45000.0
189,79,37,3,30100.0
190,79,77,2,176300.0
191,80,43,2,98200.0
192,80,76,1,106600.0
193,80,28,3,188600.0
194,81,91,1,116300.0
195,82,83,3,142200.0
196,82,83,1,142200.0
197,82,27,2,166600.0
198,82,23,3,123200.0
199,83,26,3,80600.0
200,83,50,2,102000.0
201,84,5,1,66100.0
202,84,13,1,163100.0
203,84,61,1,129100.0
204,85,1,2,50500.0
205,85,1,3,50500.0
206,85,46,2,22200.0
207,86,44,1,168100.0
208,86,13,3,163100.0
209,86,69,3,66500.0
210,87,64,2,162500.0
211,87,55,1,175900.0
212,88,67,1,112500.0
213,88,5,2,66100.0
214,88,77,1,176300.0
215,89,70,1,79200.0
216,89,77,1,176300.0
217,89,97,1,94100.0
218,90,90,1,167100.0
219,90,27,2,166600.0
220,90,42,1,106700.0
221,91,23,3,123200.0
222,91,11,1,102300.0
223,91,87,1,64300.0
224,91,16,2,191900.0
225,92,60,2,88000.0
226,92,84,1,152600.0
227,93,37,2,30100.0
228,93,39,2,35100.0
229,93,26,3,80600.0
230,93,86,2,197600.0
231,94,78,2,116600.0
232,95,53,2,143300.0
233,95,52,2,145700.0
234,95,76,3,106600.0
235,95,9,1,171000.0
236,96,74,2,118800.0
237,96,68,2,145600.0
238,96,4,3,44600.0
239,96,20,2,103600.0
240,97,23,1,123200.0
241,97,70,1,79200.0
242,97,24,1,132700.0
243,97,79,1,154500.0
244,98,33,3,183000.0
245,98,41,1,86700.0
246,99,99,2,153400.0
247,99,21,3,67000.0
248,99,18,1,40900.0
249,100,53,3,143300.0
250,101,78,1,116600.0
251,102,13,2,163100.0
252,103,4,2,44600.0
253,103,98,2,42400.0
254,103,79,3,154500.0
255,103,40,2,46400.0
256,104,1,1,50500.0
257,104,3,3,45200.0
258,104,40,2,46400.0
259,105,80,1,181100.0
260,105,3,2,45200.0
261,105,25,1,32500.0
262,105,67,3,112500.0
263,106,90,2,167100.0
264,107,55,3,175900.0
265,107,62,1,40400.0
266,108,44,2,168100.0
267,108,18,3,40900.0
268,108,22,2,117100.0
269,109,55,3,175900.0
270,109,85,3,80700.0
271,109,77,2,176300.0
272,110,52,1,145700.0
273,110,43,3,98200.0
274,110,28,1,188600.0
275,111,98,2,42400.0
276,112,93,3,147300.0
277,112,75,1,43200.0
278,112,43,3,98200.0
279,113,40,1,46400.0
280,113,95,2,118800.0
281,113,82,1,36100.0
282,113,92,3,78300.0
283,114,68,3,145600.0
284,115,65,1,58300.0
285,115,26,3,80600.0
286,115,51,2,89900.0
287,116,99,1,153400.0
288,116,72,2,112700.0
289,116,32,1,109400.0
290,116,67,1,112500.0
291,117,20,3,103600.0
292,117,89,2,196800.0
293,118,80,3,181100.0
294,118,73,1,167900.0
295,118,7,1,180200.0
296,119,43,1,98200.0
297,119,13,3,163100.0
298,119,91,2,116300.0
299,120,88,3,30000.0
300,121,29,1,96200.0
301,122,50,3,102000.0
302,123,86,2,197600.0
303,123,49,1,182200.0
304,123,54,3,191000.0
305,123,32,1,109400.0
306,124,97,2,94100.0
307,125,4,3,44600.0
308,125,39,1,35100.0
309,125,32,2,109400.0
310,125,27,2,166600.0
311,126,54,3,191000.0
312,126,21,2,67000.0
313,126,44,2,168100.0
314,126,92,3,78300.0
315,127,43,1,98200.0
316,128,2,3,122600.0
317,128,41,1,86700.0
318,128,34,3,108700.0
319,129,2,3,122600.0
320,130,2,3,122600.0
321,131,38,2,45700.0
322,131,80,1,181100.0
323,131,60,2,88000.0
324,131,76,2,106600.0
325,132,25,1,32500.0
326,132,53,3,143300.0
327,133,81,1,38900.0
328,133,82,3,36100.0
329,133,4,3,44600.0
330,134,5,1,66100.0
331,134,87,1,64300.0
332,135,36,3,40400.0
333,135,9,2,171000.0
334,135,15,3,184700.0
335,136,83,3,142200.0
336,136,23,1,123200.0
337,137,90,1,167100.0
338,137,42,1,106700.0
339,137,57,3,171600.0
340,138,77,2,176300.0
341,138,81,2,38900.0
342,139,24,3,132700.0
343,139,80,1,181100.0
344,140,43,1,98200.0
345,140,95,1,118800.0
346,140,21,3,67000.0
347,141,97,2,94100.0
348,142,96,3,45000.0
349,142,83,3,142200.0
350,142,55,2,175900.0
351,143,72,1,112700.0
352,143,51,2,89900.0
353,143,41,3,86700.0
354,144,17,2,64600.0
355,144,82,3,36100.0
356,144,49,2,182200.0
357,145,48,1,133300.0
358,145,35,2,119700.0
359,145,70,2,79200.0
360,145,79,1,154500.0
361,146,66,2,134600.0
362,146,77,1,176300.0
363,146,25,2,32500.0
364,147,84,1,152600.0
365,148,47,3,186400.0
366,149,60,2,88000.0
367,149,53,1,143300.0
368,150,86,1,197600.0
369,151,68,2,145600.0
370,151,33,1,183000.0
371,151,94,3,115900.0
372,152,55,1,175900.0
373,153,98,2,42400.0
374,153,6,2,133000.0
375,153,29,2,96200.0
376,153,63,2,113600.0
377,154,78,3,116600.0
378,154,12,1,134700.0
379,154,78,2,116600.0
380,154,68,3,145600.0
381,155,33,2,183000.0
382,155,29,2,96200.0
383,155,89,3,196800.0
384,156,71,2,43000.0
385,156,70,2,79200.0
386,157,29,3,96200.0
387,157,31,1,153200.0
388,158,87,1,64300.0
389,158,14,3,24600.0
390,159,78,1,116600.0
391,159,8,3,141000.0
392,159,100,3,163100.0
393,160,51,1,89900.0
394,161,90,3,167100.0
395,162,62,3,40400.0
396,162,24,1,132700.0
397,163,91,2,116300.0
398,164,96,3,45000.0
399,165,72,3,112700.0
400,165,6,2,133000.0
401,165,38,3,45700.0
402,165,6,1,133000.0
403,166,1,3,50500.0
404,166,37,2,30100.0
405,166,55,2,175900.0
406,167,87,1,64300.0
407,167,69,1,66500.0
408,168,3,2,45200.0
409,168,38,2,45700.0
410,168,87,3,64300.0
411,169,64,1,162500.0
412,169,86,1,197600.0
413,170,25,3,32500.0
414,170,25,3,32500.0
415,170,13,3,163100.0
416,170,2,2,122600.0
417,171,3,2,45200.0
418,171,32,1,109400.0
419,171,3,3,45200.0
420,172,86,2,197600.0
421,172,67,2,112500.0
422,173,60,2,88000.0
423,174,6,1,133000.0
424,174,85,1,80700.0
425,175,78,3,116600.0
426,175,83,1,142200.0
427,176,43,3,98200.0
428,176,19,3,105400.0
429,176,82,3,36100.0
430,176,89,2,196800.0
431,177,19,3,105400.0
432,177,74,1,118800.0
433,177,12,2,134700.0
434,177,85,1,80700.0
435,178,32,3,109400.0
436,178,56,3,47100.0
437,179,41,1,86700.0
438,179,93,3,147300.0
439,179,99,3,153400.0
440,180,99,1,153400.0
441,181,36,3,40400.0
442,182,37,2,30100.0
443,182,23,2,123200.0
444,183,95,2,118800.0
445,183,62,2,40400.0
446,183,40,1,46400.0
447,183,67,1,112500.0
448,184,64,1,162500.0
449,184,25,3,32500.0
450,184,79,1,154500.0
451,184,96,2,45000.0
452,185,16,3,191900.0
453,185,71,2,43000.0
454,185,33,3,183000.0
455,186,31,1,153200.0
456,186,32,1,109400.0
457,187,16,3,191900.0
458,187,99,3,153400.0
459,188,55,3,175900.0
460,188,88,1,30000.0
461,188,32,3,109400.0
462,188,31,2,153200.0
463,189,70,2,79200.0
464,190,4,1,44600.0
465,190,69,1,66500.0
466,190,95,1,118800.0
467,191,26,3,80600.0
468,191,70,2,79200.0
469,191,48,3,133300.0
470,192,46,2,22200.0
471,193,74,3,118800.0
472,193,43,1,98200.0
473,194,9,3,171000.0
474,195,18,2,40900.0
475,195,56,3,47100.0
476,195,10,1,84800.0
477,195,57,3,171600.0
478,196,26,1,80600.0
479,196,58,2,69200.0
480,196,12,1,134700.0
481,196,40,3,46400.0
482,197,90,2,167100.0
483,197,46,2,22200.0
484,197,95,2,118800.0
485,197,62,2,40400.0
486,198,19,2,105400.0
487,198,100,1,163100.0
488,198,54,3,191000.0
489,198,63,2,113600.0
490,199,96,1,45000.0
491,199,75,3,43200.0
492,200,14,3,24600.0
493,200,52,1,145700.0
494,201,82,3,36100.0
495,201,70,1,79200.0
496,201,65,3,58300.0
497,202,65,3,58300.0
498,202,61,3,129100.0
499,203,91,3,116300.0
500,203,37,2,30100.0
501,203,75,2,43200.0
502,203,97,2,94100.0
503,204,54,2,191000.0
504,204,59,2,199400.0
505,204,50,3,102000.0
506,204,84,1,152600.0
507,205,21,1,67000.0
508,205,45,3,92000.0
509,206,27,2,166600.0
510,206,30,3,65000.0
511,207,89,3,196800.0
512,208,78,1,116600.0
513,209,94,1,115900.0
514,209,80,1,181100.0
515,209,42,3,106700.0
516,209,67,1,112500.0
517,210,38,2,45700.0
518,210,83,3,142200.0
519,210,63,2,113600.0
520,211,28,2,188600.0
521,211,12,3,134700.0
522,212,11,1,102300.0
523,212,93,1,147300.0
524,212,94,2,115900.0
525,213,60,1,88000.0
526,213,7,1,180200.0
527,213,61,2,129100.0
528,213,14,1,24600.0
529,214,8,3,141000.0
530,214,87,1,64300.0
531,214,43,2,98200.0
532,214,95,3,118800.0
533,215,73,3,167900.0
534,215,73,3,167900.0
535,215,74,2,118800.0
536,216,26,3,80600.0
537,216,37,3,30100.0
538,216,72,3,112700.0
539,216,17,3,64600.0
540,217,50,2,102000.0
541,217,71,3,43000.0
542,218,19,2,105400.0
543,218,42,1,106700.0
544,219,99,1,153400.0
545,219,12,1,134700.0
546,219,57,1,171600.0
547,219,57,1,171600.0
548,220,55,3,175900.0
549,220,74,3,118800.0
550,220,16,2,191900.0
551,221,61,3,129100.0
552,221,14,2,24600.0
553,221,45,3,92000.0
554,221,96,3,45000.0
555,222,14,1,24600.0
556,222,32,1,109400.0
557,222,64,3,162500.0
558,222,49,1,182200.0
559,223,17,3,64600.0
560,224,90,1,167100.0
561,224,25,1,32500.0
562,225,54,1,191000.0
563,226,26,3,80600.0
564,227,46,3,22200.0
565,228,58,2,69200.0
566,229,93,2,147300.0
567,229,5,3,66100.0
568,229,8,3,141000.0
569,230,72,1,112700.0
570,231,35,3,119700.0
571,231,36,3,40400.0
572,231,12,1,134700.0
573,232,22,3,117100.0
574,232,93,3,147300.0
575,233,41,2,86700.0
576,233,94,2,115900.0
577,233,89,2,196800.0
578,234,66,3,134600.0
579,234,25,1,32500.0
580,234,55,3,175900.0
581,234,31,1,153200.0
582,235,7,2,180200.0
583,235,12,2,134700.0
584,236,92,3,78300.0
585,236,69,1,66500.0
586,237,15,2,184700.0
587,238,68,3,145600.0
588,238,50,3,102000.0
589,238,28,2,188600.0
590,239,65,3,58300.0
591,239,98,1,42400.0
592,240,84,3,152600.0
593,240,37,2,30100.0
594,240,87,1,64300.0
595,241,54,1,191000.0
596,241,24,1,132700.0
597,241,21,3,67000.0
598,241,47,3,186400.0
599,242,22,1,117100.0
600,242,18,3,40900.0
601,242,69,2,66500.0
602,242,99,2,153400.0
603,243,31,2,153200.0
604,244,16,3,191900.0
605,244,1,2,50500.0
606,244,57,1,171600.0
607,245,33,1,183000.0
608,245,90,1,167100.0
609,245,60,3,88000.0
610,246,66,3,134600.0
611,246,75,3,43200.0
612,246,34,1,108700.0
613,246,90,2,167100.0
614,247,64,1,162500.0
615,247,47,2,186400.0
616,248,71,3,43000.0
617,248,20,2,103600.0
618,249,6,1,133000.0
619,249,59,3,199400.0
620,249,20,2,103600.0
621,250,70,2,79200.0
622,250,81,3,38900.0
623,250,53,2,143300.0
624,251,72,2,112700.0
625,251,44,1,168100.0
626,252,24,3,132700.0
627,252,45,1,92000.0
628,252,44,2,168100.0
629,253,20,3,103600.0
630,254,98,2,42400.0
631,254,26,1,80600.0
632,254,74,2,118800.0
633,254,8,2,141000.0
634,255,14,2,24600.0
635,255,26,2,80600.0
636,256,80,1,181100.0
637,257,78,1,116600.0
638,258,48,3,133300.0
639,258,43,2,98200.0
640,259,19,3,105400.0
641,259,17,2,64600.0
642,259,82,1,36100.0
643,260,11,2,102300.0
644,261,63,3,113600.0
645,261,38,2,45700.0
646,261,62,3,40400.0
647,261,3,2,45200.0
648,262,22,1,117100.0
649,262,95,3,118800.0
650,262,94,2,115900.0
651,263,53,2,143300.0
652,263,71,3,43000.0
653,264,7,3,180200.0
654,265,77,3,176300.0
655,265,33,1,183000.0
656,265,47,1,186400.0
657,265,97,3,94100.0
658,266,31,1,153200.0
659,266,69,2,66500.0
660,267,15,2,184700.0
661,267,26,2,80600.0
662,267,10,1,84800.0
663,267,64,3,162500.0
664,268,99,1,153400.0
665,268,6,1,133000.0
666,269,70,1,79200.0
667,269,43,2,98200.0
668,269,24,2,132700.0
669,269,71,1,43000.0
670,270,60,2,88000.0
671,271,85,2,80700.0
672,272,36,2,40400.0
673,272,27,3,166600.0
674,272,9,1,171000.0
675,272,77,3,176300.0
676,273,74,2,118800.0
677,274,20,2,103600.0
678,274,92,3,78300.0
679,274,17,2,64600.0
680,274,61,1,129100.0
681,275,97,3,94100.0
682,275,62,3,40400.0
683,276,77,3,176300.0
684,276,50,1,102000.0
685,276,20,2,103600.0
686,276,97,3,94100.0
687,277,94,3,115900.0
688,278,9,1,171000.0
689,278,41,2,86700.0
690,278,67,2,112500.0
691,279,77,2,176300.0
692,279,6,1,133000.0
693,279,72,1,112700.0
694,280,87,3,64300.0
695,281,6,3,133000.0
696,281,77,3,176300.0
697,281,92,2,78300.0
698,281,25,3,32500.0
699,282,64,2,162500.0
700,282,45,2,92000.0
701,282,93,2,147300.0
702,282,99,3,153400.0
703,283,41,1,86700.0
704,283,28,1,188600.0
705,283,89,1,196800.0
706,283,99,2,153400.0
707,284,99,1,153400.0
708,285,84,3,152600.0
709,285,73,2,167900.0
710,285,37,2,30100.0
711,286,15,2,184700.0
712,287,2,2,122600.0
713,288,37,1,30100.0
714,288,95,1,118800.0
715,288,46,1,22200.0
716,289,93,1,147300.0
717,290,14,1,24600.0
718,290,33,1,183000.0
719,290,50,1,102000.0
720,290,44,2,168100.0
721,291,66,3,134600.0
722,291,7,2,180200.0
723,292,21,2,67000.0
724,292,8,2,141000.0
725,293,42,1,106700.0
726,293,83,1,142200.0
727,293,20,3,103600.0
728,294,49,2,182200.0
729,294,71,2,43000.0
730,294,41,1,86700.0
731,294,1,2,50500.0
732,295,78,3,116600.0
733,295,72,1,112700.0
734,295,76,1,106600.0
735,295,87,3,64300.0
736,296,16,1,191900.0
737,296,33,2,183000.0
738,297,80,1,181100.0
739,298,82,1,36100.0
740,298,95,2,118800.0
741,298,23,2,123200.0
742,299,86,1,197600.0
743,300,95,1,118800.0
744,301,16,1,191900.0
745,302,70,1,79200.0
746,303,91,3,116300.0
747,303,29,1,96200.0
748,303,97,2,94100.0
749,304,2,3,122600.0
750,304,7,2,180200.0
751,305,50,3,102000.0
752,305,52,1,145700.0
753,305,5,2,66100.0
754,306,30,2,65000.0
755,306,30,2,65000.0
756,306,57,2,171600.0
757,307,93,3,147300.0
758,307,64,3,162500.0
759,308,47,2,186400.0
760,308,6,3,133000.0
761,308,62,1,40400.0
762,308,91,3,116300.0
763,309,53,2,143300.0
764,309,69,1,66500.0
765,310,41,3,86700.0
766,310,52,2,145700.0
767,310,92,2,78300.0
768,310,87,3,64300.0
769,311,40,3,46400.0
770,311,18,3,40900.0
771,312,5,2,66100.0
772,312,92,3,78300.0
773,312,44,2,168100.0
774,312,68,1,145600.0
775,313,92,3,78300.0
776,314,33,1,183000.0
777,314,16,3,191900.0
778,315,89,1,196800.0
779,315,85,1,80700.0
780,315,96,3,45000.0
781,316,90,2,167100.0
782,316,53,3,143300.0
783,316,47,2,186400.0
784,317,86,2,197600.0
785,318,97,1,94100.0
786,318,56,2,47100.0
787,318,97,2,94100.0
788,319,58,3,69200.0
789,320,58,2,69200.0
790,320,82,2,36100.0
791,320,63,2,113600.0
792,321,87,3,64300.0
793,321,67,3,112500.0
794,322,35,1,119700.0
795,323,77,3,176300.0
796,323,93,1,147300.0
797,323,80,2,181100.0
798,323,90,3,167100.0
799,324,82,3,36100.0
800,324,24,2,132700.0
801,325,78,3,116600.0
802,325,81,1,38900.0
803,325,48,1,133300.0
804,326,2,1,122600.0
805,326,80,2,181100.0
806,327,99,2,153400.0
807,327,57,1,171600.0
808,327,17,2,64600.0
809,327,53,3,143300.0
810,328,10,3,84800.0
811,328,82,2,36100.0
812,329,10,2,84800.0
813,329,44,2,168100.0
814,329,66,1,134600.0
815,329,83,1,142200.0
816,330,59,1,199400.0
817,330,30,3,65000.0
818,331,51,3,89900.0
819,332,6,1,133000.0
820,332,41,3,86700.0
821,333,37,2,30100.0
822,334,1,1,50500.0
823,334,84,1,152600.0
824,334,96,1,45000.0
825,335,3,1,45200.0
826,335,5,1,66100.0
827,336,9,3,171000.0
828,336,53,1,143300.0
829,337,86,2,197600.0
830,337,76,2,106600.0
831,338,84,1,152600.0
832,338,56,3,47100.0
833,338,9,3,171000.0
834,339,82,1,36100.0
835,339,19,3,105400.0
836,340,54,3,191000.0
837,340,6,3,133000.0
838,340,48,1,133300.0
839,341,95,1,118800.0
840,341,92,2,78300.0
841,341,49,1,182200.0
842,342,54,1,191000.0
843,342,87,1,64300.0
844,342,62,1,40400.0
845,343,65,1,58300.0
846,344,23,2,123200.0
847,344,3,1,45200.0
848,344,46,2,22200.0
849,344,69,2,66500.0
850,345,69,3,66500.0
851,345,87,3,64300.0
852,345,22,2,117100.0
853,346,57,3,171600.0
854,347,7,2,180200.0
855,347,75,3,43200.0
856,348,66,1,134600.0
857,348,6,2,133000.0
858,348,7,2,180200.0
859,349,93,1,147300.0
860,350,22,1,117100.0
861,351,78,3,116600.0
862,352,82,3,36100.0
863,352,67,1,112500.0
864,352,62,2,40400.0
865,352,97,2,94100.0
866,353,77,1,176300.0
867,353,99,3,153400.0
868,354,81,2,38900.0
869,354,82,3,36100.0
870,355,54,1,191000.0
871,355,33,1,183000.0
872,355,73,3,167900.0
873,355,40,1,46400.0
874,356,22,1,117100.0
875,357,10,1,84800.0
876,357,8,1,141000.0
877,358,75,1,43200.0
878,359,67,3,112500.0
879,359,51,3,89900.0
880,360,36,3,40400.0
881,361,80,1,181100.0
882,361,8,3,141000.0
883,362,87,1,64300.0
884,362,27,3,166600.0
885,362,80,1,181100.0
886,363,84,2,152600.0
887,364,80,2,181100.0
888,364,37,3,30100.0
889,365,54,2,191000.0
890,366,88,3,30000.0
891,366,67,3,112500.0
892,366,86,3,197600.0
893,367,58,3,69200.0
894,367,59,3,199400.0
895,368,45,3,92000.0
896,368,81,2,38900.0
897,368,23,1,123200.0
898,369,36,2,40400.0
899,369,79,3,154500.0
900,370,27,1,166600.0
901,371,32,3,109400.0
902,371,15,2,184700.0
903,371,96,3,45000.0
904,372,58,3,69200.0
905,372,95,3,118800.0
906,373,80,1,181100.0
907,374,55,2,175900.0
908,374,33,3,183000.0
909,374,67,3,112500.0
910,375,17,1,64600.0
911,376,21,2,67000.0
912,377,8,1,141000.0
913,377,42,3,106700.0
914,378,42,2,106700.0
915,378,17,3,64600.0
916,378,60,1,88000.0
917,378,8,3,141000.0
918,379,83,3,142200.0
919,379,34,2,108700.0
920,379,17,2,64600.0
921,379,95,1,118800.0
922,380,92,1,78300.0
923,381,83,2,142200.0
924,382,29,2,96200.0
925,382,24,2,132700.0
926,382,7,1,180200.0
927,383,38,1,45700.0
928,383,2,3,122600.0
929,383,81,1,38900.0
930,384,54,3,191000.0
931,384,45,2,92000.0
932,384,44,3,168100.0
933,385,48,3,133300.0
934,386,53,2,143300.0
935,386,30,3,65000.0
936,386,75,3,43200.0
937,386,17,2,64600.0
938,387,97,3,94100.0
939,387,35,1,119700.0
940,387,97,1,94100.0
941,387,79,3,154500.0
942,388,55,3,175900.0
943,389,31,2,153200.0
944,389,22,3,117100.0
945,389,23,1,123200.0
946,389,72,3,112700.0
947,390,71,1,43000.0
948,390,60,3,88000.0
949,391,95,1,118800.0
950,391,85,1,80700.0
951,391,98,1,42400.0
952,391,47,3,186400.0
953,392,14,1,24600.0
954,392,26,3,80600.0
955,392,14,3,24600.0
956,392,3,1,45200.0
957,393,41,1,86700.0
958,393,57,3,171600.0
959,393,6,1,133000.0
960,394,10,2,84800.0
961,394,13,3,163100.0
962,395,81,3,38900.0
963,395,5,1,66100.0
964,396,20,3,103600.0
965,396,53,2,143300.0
966,396,28,2,188600.0
967,397,54,1,191000.0
968,397,25,3,32500.0
969,397,14,3,24600.0
970,397,65,2,58300.0
971,398,45,1,92000.0
972,399,62,1,40400.0
973,399,15,1,184700.0
974,399,11,2,102300.0
975,400,54,2,191000.0
976,400,38,2,45700.0
977,401,42,3,106700.0
978,401,47,1,186400.0
979,401,22,1,117100.0
980,402,52,2,145700.0
981,402,16,3,191900.0
982,402,48,1,133300.0
983,403,67,3,112500.0
984,404,3,1,45200.0
985,404,74,3,118800.0
986,405,77,1,176300.0
987,405,6,2,133000.0
988,405,40,1,46400.0
989,405,50,2,102000.0
990,406,75,1,43200.0
991,406,8,3,141000.0
992,406,100,3,163100.0
993,407,65,3,58300.0
994,407,49,3,182200.0
995,407,45,3,92000.0
996,407,98,1,42400.0
997,408,80,3,181100.0
998,408,50,2,102000.0
999,408,87,1,64300.0
1000,409,40,2,46400.0
1001,409,20,2,103600.0
1002,409,12,3,134700.0
1003,409,87,2,64300.0
1004,410,91,3,116300.0
1005,410,59,1,199400.0
1006,410,7,3,180200.0
1007,410,61,3,129100.0
1008,411,87,3,64300.0
1009,411,53,1,143300.0
1010,412,56,3,47100.0
1011,413,58,2,69200.0
1012,414,20,2,103600.0
1013,414,79,1,154500.0
1014,414,38,3,45700.0
1015,415,3,1,45200.0
1016,416,76,3,106600.0
1017,416,7,3,180200.0
1018,416,65,3,58300.0
1019,416,95,3,118800.0
1020,417,72,3,112700.0
1021,417,90,2,167100.0
1022,417,72,3,112700.0
1023,417,38,1,45700.0
1024,418,37,2,30100.0
1025,419,45,2,92000.0
1026,419,82,3,36100.0
1027,419,3,1,45200.0
1028,419,48,2,133300.0
1029,420,77,2,176300.0
1030,420,62,1,40400.0
1031,421,40,1,46400.0
1032,422,72,1,112700.0
1033,423,38,1,45700.0
1034,423,35,2,119700.0
1035,423,82,3,36100.0
1036,424,95,3,118800.0
1037,424,100,1,163100.0
1038,424,77,2,176300.0
1039,425,79,3,154500.0
1040,425,77,2,176300.0
1041,425,100,1,163100.0
1042,425,39,1,35100.0
1043,426,10,3,84800.0
1044,427,67,2,112500.0
1045,427,86,3,197600.0
1046,428,86,3,197600.0
1047,428,37,1,30100.0
1048,428,39,1,35100.0
1049,429,26,3,80600.0
1050,429,32,3,109400.0
1051,430,76,1,106600.0
1052,430,75,2,43200.0
1053,431,71,3,43000.0
1054,431,78,1,116600.0
1055,431,5,3,66100.0
1056,432,22,3,117100.0
1057,432,19,1,105400.0
1058,432,31,3,153200.0
1059,432,93,1,147300.0
1060,433,25,2,32500.0
1061,433,60,3,88000.0
1062,433,73,3,167900.0
1063,433,67,1,112500.0
1064,434,79,2,154500.0
1065,434,60,2,88000.0
1066,434,68,2,145600.0
1067,434,69,1,66500.0
